Timestamp,Email address,Score,Name,IITP webmail,Phone (10 digit only),Roll Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-08-2021 12:20,peter_ross3208@acrit.org,110 / 140,Peter Ross,peter_ross562@iitp.ac.in,8708328310,1401ME02,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option C,Option A,Option D,,Option A,Option C,Option B
07-08-2021 12:20,mike_benfield4620@gompie.com,130 / 140,Mike Benfield,mike_benfield3904@iitp.ac.in,8446904307,1401CS29,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,abdul_avery2741@qater.org,115 / 140,Abdul Avery,abdul_avery6637@iitp.ac.in,8780972430,1401CS24,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option B,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,benny_harrington8111@deavo.com,115 / 140,Benny Harrington,benny_harrington52@iitp.ac.in,6309257929,1401CS58,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option D,Option D,Option A,Option B,Option A,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,barney_tait1340@joiniaa.com,65 / 140,Barney Tait,barney_tait8081@iitp.ac.in,8072518213,1401EE25,Option A,Option D,Option B,Option D,Option A,Option C,,Option D,,Option A,,Option C,,Option D,Option B,,Option C,Option D,,Option D,Option D,,,,,Option A,Option B,Option D
07-08-2021 12:20,paige_ulyatt380@gompie.com,125 / 140,Paige Ulyatt,paige_ulyatt7952@iitp.ac.in,9140719623,1401MM26,Option A,,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,bart_foxley7635@grannar.com,105 / 140,Bart Foxley,bart_foxley5296@iitp.ac.in,8000536540,1401ME43,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,Option D,Option C,,Option A,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D
07-08-2021 12:20,sebastian_graves6072@mafthy.com,120 / 140,Sebastian Graves,sebastian_graves6638@iitp.ac.in,7993366878,1401MM14,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option A,Option A,Option A,Option C,Option A,Option D,Option C,Option B,Option D,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,kate_moreno6309@famism.biz,75 / 140,Kate Moreno,kate_moreno6078@iitp.ac.in,8217364424,1401EE07,,,Option B,Option C,Option B,Option C,,Option D,Option A,,Option C,Option A,,,,Option C,Option C,Option D,,Option D,Option A,Option B,Option A,Option D,Option B,Option B,Option D,Option D
07-08-2021 12:20,bryce_middleton1475@mafthy.com,105 / 140,Bryce Middleton,bryce_middleton9481@iitp.ac.in,9007261284,1401EE08,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,,,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,,Option D,Option A,Option D,Option D
07-08-2021 12:20,shannon_graves2816@zorer.org,100 / 140,Shannon Graves,shannon_graves5533@iitp.ac.in,7903767781,1401CE43,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option B,Option B,Option D,Option C,Option D,Option B,Option B,Option A,,Option A,Option D,Option D,Option A,Option C,
07-08-2021 12:20,hadley_hardwick1718@irrepsy.com,90 / 140,Hadley Hardwick,hadley_hardwick7362@iitp.ac.in,9605776459,1401CS49,Option A,,Option B,Option C,,,Option D,Option D,,,Option D,,Option D,,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D
07-08-2021 12:20,danny_walsh8312@atink.com,105 / 140,Danny Walsh,danny_walsh1751@iitp.ac.in,9305797240,1401EE24,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,,Option D,,Option D,Option C,Option D,Option A,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,freya_woodley5136@tonsy.org,120 / 140,Freya Woodley,freya_woodley2755@iitp.ac.in,7905673640,1401MM33,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option D,,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,harry_myatt9649@mafthy.com,40 / 140,Harry Myatt,harry_myatt2956@iitp.ac.in,9491719589,1401EE28,,,,,,,Option D,,Option A,,,Option A,Option D,Option D,,,,,Option B,Option D,,Option A,,,,,,
07-08-2021 12:20,ronald_curtis7143@sveldo.biz,55 / 140,Ronald Curtis,ronald_curtis1897@iitp.ac.in,8639640099,1401ME46,Option A,Option D,Option B,Option C,,Option C,,,,Option A,,,Option B,,,,,Option D,,,Option D,,Option A,Option D,,Option A,,Option D
07-08-2021 12:20,sadie_zaoui5756@zorer.org,35 / 140,Sadie Zaoui,sadie_zaoui4316@iitp.ac.in,6376333030,1401CE49,,,,,Option B,,Option D,Option D,,,,Option A,,,,,,,,Option D,,Option A,Option A,,,,,
07-08-2021 12:20,morgan_hope4379@sheye.org,125 / 140,Morgan Hope,morgan_hope6783@iitp.ac.in,9667971993,1401EE79,Option A,Option D,Option B,Option C,Option B,Option C,,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D
07-08-2021 12:20,clarissa_forester6810@jiman.org,130 / 140,Clarissa Forester,clarissa_forester9084@iitp.ac.in,7070481498,1401MM38,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,jack_eagle8939@kideod.biz,80 / 140,Jack Eagle,jack_eagle2359@iitp.ac.in,8875053023,1401ME12,Option D,Option B,Option B,Option D,Option B,Option C,Option D,,Option C,Option A,Option C,Option A,Option C,,Option B,Option D,Option D,Option D,Option C,Option C,Option A,Option C,Option A,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,elijah_dwyer337@extex.org,125 / 140,Elijah Dwyer,elijah_dwyer1585@iitp.ac.in,8486468159,1401ME25,Option B,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,greta_strong3159@qater.org,70 / 140,Greta Strong,greta_strong3619@iitp.ac.in,9848896111,1401CS18,Option A,Option D,,Option C,,,Option D,,Option A,Option A,,Option A,,Option D,Option B,,Option C,Option D,,Option D,,Option A,,Option D,,,,
07-08-2021 12:20,adalind_williams8082@vetan.org,90 / 140,Adalind Williams,adalind_williams7367@iitp.ac.in,8127089773,1401EE75,Option A,Option D,Option B,Option C,,Option C,Option D,Option A,,Option A,Option B,Option A,Option D,,Option B,Option D,Option C,,Option C,,Option A,,Option C,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,gemma_pickard8326@twipet.com,125 / 140,Gemma Pickard,gemma_pickard1406@iitp.ac.in,9420438981,1401EE77,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,daria_button4309@tonsy.org,65 / 140,Daria Button,daria_button7507@iitp.ac.in,7417855988,1401ME16,Option A,Option D,Option B,,,Option C,Option A,,,Option B,,,,Option D,Option B,,Option C,Option D,Option A,Option D,Option A,Option B,Option B,Option D,,Option A,,Option D
07-08-2021 12:20,maxwell_york7876@cispeto.com,100 / 140,Maxwell York,maxwell_york4924@iitp.ac.in,8905815834,1401CB23,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,,Option C,Option D,,Option A,Option C,Option B
07-08-2021 12:20,rocco_becker4340@grannar.com,120 / 140,Rocco Becker,rocco_becker740@iitp.ac.in,7992457313,1401CS13,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option D,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D
07-08-2021 12:20,cynthia_spencer8232@corti.com,120 / 140,Cynthia Spencer,cynthia_spencer4827@iitp.ac.in,8723965414,1401ME82,Option B,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option C,Option D,Option B,Option A,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,roger_patel7041@fuliss.net,95 / 140,Roger Patel,roger_patel3296@iitp.ac.in,9359110162,1401CE37,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,,Option D,Option A,Option D,,Option B,Option B,Option C,Option A,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,harmony_sheldon6480@vetan.org,115 / 140,Harmony Sheldon,harmony_sheldon8130@iitp.ac.in,8639818783,1401CS43,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,Option A,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,carl_utterson975@eirey.tech,140 / 140,Carl Utterson,carl_utterson3743@iitp.ac.in,7620749557,1401CS69,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,mason_antcliff7345@dionrab.com,70 / 140,Mason Antcliff,mason_antcliff3972@iitp.ac.in,7670928811,1401ME20,Option A,Option D,Option B,Option C,,,Option D,,Option A,Option A,,Option A,,Option D,Option B,,Option C,Option A,,Option D,Option D,Option A,,,Option D,Option B,,
07-08-2021 12:20,willow_neal6966@jiman.org,95 / 140,Willow Neal,willow_neal8321@iitp.ac.in,9576047554,1401CE30,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option B,Option B,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,crystal_gregory5018@nanoff.biz,130 / 140,Crystal Gregory,crystal_gregory3734@iitp.ac.in,9588599285,1401EE62,Option A,Option D,Option B,Option C,Option D,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option A,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,ruby_slater9354@jiman.org,95 / 140,Ruby Slater,ruby_slater6230@iitp.ac.in,9758067388,1401CS45,Option A,,Option B,Option C,Option B,,Option D,Option D,,,,,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,
07-08-2021 12:20,ally_thompson2548@sveldo.biz,75 / 140,Ally Thompson,ally_thompson2478@iitp.ac.in,8002718556,1401EE70,Option A,,Option B,Option C,Option B,Option C,Option D,Option A,Option B,,Option B,Option A,Option B,Option A,Option B,Option D,Option C,Option D,Option B,,,Option C,Option A,Option D,,Option A,,Option B
07-08-2021 12:20,morgan_beal9512@bungar.biz,90 / 140,Morgan Beal,morgan_beal9668@iitp.ac.in,9774546207,1401CS57,Option B,Option D,Option A,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,,,,,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:20,john_lunt3430@extex.org,135 / 140,John Lunt,john_lunt2341@iitp.ac.in,7689836697,1401CS04,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,iris_higgs815@fuliss.net,125 / 140,Iris Higgs,iris_higgs1039@iitp.ac.in,8349062649,1401MM07,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,rick_gallacher8057@sheye.org,60 / 140,Rick Gallacher,rick_gallacher8679@iitp.ac.in,9398155240,1401CB44,Option A,Option D,Option C,Option C,Option D,Option A,Option D,Option A,Option C,Option A,Option B,Option A,Option C,Option B,Option B,Option B,Option C,Option A,Option D,Option D,Option B,Option A,Option B,Option D,Option B,Option C,Option C,Option B
07-08-2021 12:20,kirsten_wills1597@mafthy.com,100 / 140,Kirsten Wills,kirsten_wills414@iitp.ac.in,7717734086,1401CE34,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,Option B,Option C,Option A,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:20,percy_pearce2305@joiniaa.com,100 / 140,Percy Pearce,percy_pearce629@iitp.ac.in,9142398511,1401CS36,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option B,Option C,Option D,Option D,Option A,,,Option C,Option D,Option C,Option B,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,alexander_russell2799@supunk.biz,75 / 140,Alexander Russell,alexander_russell464@iitp.ac.in,7357326331,1401CE17,Option C,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,,Option A,Option C,
07-08-2021 12:20,tony_miller1076@atink.com,95 / 140,Tony Miller,tony_miller7610@iitp.ac.in,9024880198,1401CS52,Option D,Option D,Option A,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,,,,,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:20,ethan_armstrong1582@deons.tech,120 / 140,Ethan Armstrong,ethan_armstrong1070@iitp.ac.in,6397307289,1401MM10,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option D,Option A,Option D,Option D,,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,vera_butler3964@tonsy.org,105 / 140,Vera Butler,vera_butler2840@iitp.ac.in,8875226534,1401CS53,Option A,,Option B,Option C,Option A,Option C,Option D,Option D,Option A,,,Option A,Option D,Option D,Option B,Option D,Option C,,Option B,Option D,Option A,Option A,,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,bart_hobson5944@famism.biz,80 / 140,Bart Hobson,bart_hobson2414@iitp.ac.in,6396904442,1401CE18,Option A,Option D,Option B,Option D,Option B,Option B,Option A,Option D,,Option D,Option C,,Option B,Option D,Option B,Option C,Option C,Option D,,Option B,Option A,,Option A,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,bristol_walsh3851@hourpy.biz,70 / 140,Bristol Walsh,bristol_walsh3787@iitp.ac.in,9693978732,1401EE55,Option A,,,Option C,,Option C,Option D,,,,,Option A,Option D,,Option B,,Option C,Option D,,,Option D,Option A,Option A,Option D,,Option A,,Option D
07-08-2021 12:20,alessandra_verdon4405@twipet.com,85 / 140,Alessandra Verdon,alessandra_verdon4734@iitp.ac.in,9381908591,1401EE78,Option A,,Option B,Option C,Option B,,,Option D,Option A,Option B,Option D,,Option D,Option D,Option B,,Option C,Option D,Option B,,Option A,,Option A,,Option D,Option A,,Option D
07-08-2021 12:20,lucas_nicolas3074@ovock.tech,105 / 140,Lucas Nicolas,lucas_nicolas7835@iitp.ac.in,8129420468,1401CS76,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option A,Option C,,,Option D,Option B,Option D,,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,,Option D
07-08-2021 12:20,lucas_doherty1964@sheye.org,95 / 140,Lucas Doherty,lucas_doherty1187@iitp.ac.in,9065379225,1401MM35,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option C,Option B,Option C,Option C,Option C,Option C,Option C,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option C,Option A,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:20,johnny_rogers1029@cispeto.com,50 / 140,Johnny Rogers,johnny_rogers2420@iitp.ac.in,9968172960,1401CS03,,,,,,Option C,Option D,Option D,Option D,,,,Option B,Option D,,,Option C,,,,,Option A,Option A,Option D,,Option A,Option A,Option D
07-08-2021 12:20,rick_larkin2774@brety.org,115 / 140,Rick Larkin,rick_larkin7261@iitp.ac.in,9607707440,1401CS08,Option A,Option A,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option B,Option A,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option C,Option A,Option C,Option D
07-08-2021 12:20,tony_wilkinson9122@typill.biz,115 / 140,Tony Wilkinson,tony_wilkinson3069@iitp.ac.in,9660715113,1401CS62,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option D,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:20,enoch_cann850@kideod.biz,95 / 140,Enoch Cann,enoch_cann1779@iitp.ac.in,9313421155,1401CS20,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,,Option A,Option B,,Option B,,Option C,Option D,Option B,Option D,Option A,Option A,,Option D,,Option A,Option C,Option D
07-08-2021 12:21,anabelle_nicholls592@jiman.org,80 / 140,Anabelle Nicholls,anabelle_nicholls990@iitp.ac.in,9013697703,1401CS51,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option D,,,,,Option D,Option C,Option D,,,Option A,,Option A,,,Option A,Option C,Option D
07-08-2021 12:21,bob_yoman7605@liret.org,75 / 140,Bob Yoman,bob_yoman8002@iitp.ac.in,9299602770,1401EE12,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,,,,,Option C,Option D,,,Option B,Option A,,Option D,,Option C,,Option D
07-08-2021 12:21,mark_rust2278@famism.biz,95 / 140,Mark Rust,mark_rust1634@iitp.ac.in,6202243119,1401CE57,Option A,,Option B,Option C,Option B,Option C,Option D,,,,Option D,Option A,Option D,,Option B,Option B,Option C,Option D,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,jade_emmott9517@typill.biz,95 / 140,Jade Emmott,jade_emmott4240@iitp.ac.in,9392787379,1401CB24,Option A,Option D,Option B,,Option C,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option C,Option A,Option D,Option B,Option A,,
07-08-2021 12:21,wade_moore619@dionrab.com,95 / 140,Wade Moore,wade_moore9580@iitp.ac.in,8924952439,1401ME19,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option C,Option B,,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,christy_ianson4680@iatim.tech,110 / 140,Christy Ianson,christy_ianson9772@iitp.ac.in,7004057591,1401CE05,Option A,,Option B,Option C,,Option C,Option D,Option D,Option A,,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,tiffany_bryson5791@cispeto.com,95 / 140,Tiffany Bryson,tiffany_bryson9010@iitp.ac.in,7990574201,1401CB32,Option A,Option D,Option B,Option C,,Option C,,Option C,,Option A,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,,Option B,Option D,Option B,Option A,Option C,Option D
07-08-2021 12:21,harmony_rowe4004@fuliss.net,135 / 140,Harmony Rowe,harmony_rowe3691@iitp.ac.in,9021580115,1401MM08,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:21,karen_wright4484@nickia.com,100 / 140,Karen Wright,karen_wright2216@iitp.ac.in,9404786107,1401EE59,,,,,Option B,,Option D,Option D,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,jaylene_ramsey1674@qater.org,100 / 140,Jaylene Ramsey,jaylene_ramsey8124@iitp.ac.in,7569728543,1401MM09,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option C,,Option C,Option A,Option C,Option D,Option B,Option B,Option C,Option D,Option C,Option D,Option D,Option A,,Option D,,Option A,Option C,Option D
07-08-2021 12:21,norah_riley4302@tonsy.org,80 / 140,Norah Riley,norah_riley7892@iitp.ac.in,9723708889,1401EE41,Option A,,Option B,Option C,Option B,Option C,,Option D,,Option A,,Option D,Option D,Option D,Option B,,,Option D,Option B,,Option A,,,Option D,,Option A,,Option D
07-08-2021 12:21,tony_gray3051@womeona.net,100 / 140,Tony Gray,tony_gray5902@iitp.ac.in,6290839605,1401CE09,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option B,Option A,Option B,Option D,Option C,Option D,,,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:21,javier_newman496@mafthy.com,100 / 140,Javier Newman,javier_newman6468@iitp.ac.in,7985859647,1401CE10,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option D,Option D,,,Option C,Option C,Option D,Option B,Option B,Option A,Option A,Option A,Option D,Option D,Option A,Option D,Option D
07-08-2021 12:21,rita_taylor9521@bauros.biz,85 / 140,Rita Taylor,rita_taylor8922@iitp.ac.in,7597226686,1401CE39,Option A,,Option B,Option C,,,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option B,Option D,,,Option A,,Option C,Option D,Option D,Option A,Option C,
07-08-2021 12:21,alessia_fulton6643@deons.tech,100 / 140,Alessia Fulton,alessia_fulton466@iitp.ac.in,7083797331,1401EE57,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option B,Option D,Option D,Option D,,Option B,Option D,Option C,Option A,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D
07-08-2021 12:21,barney_cobb8283@gompie.com,130 / 140,Barney Cobb,barney_cobb8340@iitp.ac.in,7700861080,1401EE60,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option B,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,jules_rainford1521@iatim.tech,105 / 140,Jules Rainford,jules_rainford3379@iitp.ac.in,7505822217,1401EE63,Option A,Option D,Option B,Option C,Option B,Option D,Option D,,,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,,Option A,Option A,Option D
07-08-2021 12:21,andie_harrington2531@nanoff.biz,115 / 140,Andie Harrington,andie_harrington5457@iitp.ac.in,8840551520,1401CE16,Option A,Option D,Option A,Option C,Option A,Option C,Option D,Option D,Option B,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option B,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,matthew_griffiths4303@guentu.biz,130 / 140,Matthew Griffiths,matthew_griffiths4064@iitp.ac.in,7268077407,1401ME70,Option B,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option A,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,davina_lakey4342@grannar.com,90 / 140,Davina Lakey,davina_lakey3002@iitp.ac.in,7013320405,1401CE21,Option A,Option D,Option B,Option C,,Option C,,,,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,,,,Option A,Option A,Option D,,Option A,Option C,Option D
07-08-2021 12:21,johnathan_boden93@typill.biz,65 / 140,Johnathan Boden,johnathan_boden8568@iitp.ac.in,8198931646,1401ME24,Option B,Option D,Option B,Option C,Option D,,Option D,Option C,Option A,Option A,,Option C,,,Option B,Option B,Option B,Option D,Option B,Option D,Option A,Option B,Option B,,Option C,Option A,,Option D
07-08-2021 12:21,isabella_gallacher1244@grannar.com,115 / 140,Isabella Gallacher,isabella_gallacher9348@iitp.ac.in,9207997757,1401CB13,Option A,Option D,Option B,Option C,Option D,Option C,Option D,Option D,Option D,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:21,darlene_goodman9229@cispeto.com,70 / 140,Darlene Goodman,darlene_goodman7285@iitp.ac.in,7489782274,1401CB01,Option A,Option C,Option B,Option C,Option C,Option C,Option D,Option C,Option C,Option C,Option C,Option A,Option C,Option C,Option C,Option D,Option C,Option B,Option C,Option D,Option C,Option C,Option C,Option D,Option C,Option A,Option C,Option D
07-08-2021 12:21,melinda_gibson6828@elnee.tech,135 / 140,Melinda Gibson,melinda_gibson3947@iitp.ac.in,8827594296,1401MM16,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B
07-08-2021 12:21,michelle_bailey876@yahoo.com,85 / 140,Michelle Bailey,michelle_bailey8204@iitp.ac.in,6263538506,1401CE26,,,,Option C,,,Option D,Option D,,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D
07-08-2021 12:21,cedrick_little3529@nimogy.biz,80 / 140,Cedrick Little,cedrick_little1287@iitp.ac.in,9826176632,1401CS01,Option A,Option D,Option B,,Option B,Option C,Option D,Option D,,Option A,Option C,Option A,Option B,,,Option C,,Option D,Option C,,Option B,Option A,Option A,Option D,,Option A,Option B,Option D
07-08-2021 12:21,ron_mills3425@irrepsy.com,120 / 140,Ron Mills,ron_mills8713@iitp.ac.in,8104999366,1401EE22,Option A,Option D,Option B,,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option A,Option A,Option D,,Option A,Option C,Option D
07-08-2021 12:21,wade_nelson430@gompie.com,90 / 140,Wade Nelson,wade_nelson7792@iitp.ac.in,9618911215,1401CS19,Option A,,Option B,Option C,Option D,Option C,Option D,Option D,Option C,Option D,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option C,,,Option A,Option A,Option D,,Option A,Option C,
